age,gender,race_minority,years_education,disability,disease,anios_en_calle,family_contact,recieves_help,drug_consumption,avg_age_drug_consumption,lgbt_minority,ln_years_street
61.0,0,0,13.0,1,1,4.0,1,1,1,15.0,0,1.3862943611198906
22.0,0,1,11.0,0,0,6.0,0,1,1,15.5,1,1.791759469228055
54.0,0,0,11.0,1,0,3.75,1,1,1,48.0,0,1.3217558399823195
37.0,0,0,11.0,1,1,0.0,0,1,1,27.0,0,0.0
15.0,0,0,7.0,1,0,0.0,1,0,0,0.0,0,0.0
32.0,1,0,2.0,0,0,2.0,0,1,1,20.0,0,0.6931471805599453
38.0,1,0,11.0,0,0,0.4166666666666667,1,0,1,15.0,0,-0.8754687373538999
25.0,1,0,11.0,0,0,2.4166666666666665,1,0,1,17.25,0,0.8823891801984737
24.0,0,0,7.0,0,0,8.0,0,1,1,16.8,0,2.0794415416798357
23.0,1,0,7.0,0,0,22.0,1,0,1,16.75,0,3.091042453358316
40.0,0,0,7.0,0,0,0.08333333333333333,1,1,1,15.0,0,-2.4849066497880004
34.0,1,0,7.0,0,0,15.0,0,1,1,15.0,0,2.70805020110221
40.0,1,0,7.0,0,0,0.5,1,0,1,15.0,0,-0.6931471805599453
63.0,1,0,15.0,0,0,40.0,0,1,0,0.0,0,3.6888794541139363
71.0,1,0,15.0,1,0,6.0,0,1,0,0.0,0,1.791759469228055
34.0,1,0,7.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
27.0,0,0,7.0,1,0,12.0,1,0,1,15.0,0,2.4849066497880004
61.0,1,0,15.0,1,0,3.0,0,1,0,0.0,0,1.0986122886681098
30.0,1,0,7.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
23.0,1,0,13.0,0,0,0.08333333333333333,1,1,1,17.75,0,-2.4849066497880004
25.0,1,0,7.0,0,0,9.0,1,1,1,15.0,0,2.1972245773362196
30.0,1,0,7.0,0,0,1.0,1,0,1,19.0,0,0.0
17.0,1,0,2.0,1,0,1.0,0,1,1,15.5,0,0.0
29.0,1,0,13.0,0,0,0.16666666666666666,1,1,1,15.0,0,-1.791759469228055
19.0,1,0,7.0,1,0,5.0,1,0,1,15.333333333333334,0,1.6094379124341003
62.0,1,0,2.0,0,0,25.0,0,1,1,22.333333333333332,0,3.2188758248682006
52.0,1,0,11.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
51.0,1,0,2.0,0,0,2.4166666666666665,1,1,1,30.0,0,0.8823891801984737
21.0,1,0,7.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
75.0,1,0,2.0,1,0,20.0,0,0,1,15.0,0,2.995732273553991
38.0,1,0,2.0,0,0,15.25,1,1,1,15.0,1,2.7245795030534206
24.0,1,0,7.0,0,0,1.0,1,1,1,15.0,0,0.0
27.0,1,0,7.0,0,0,0.08333333333333333,1,1,1,15.5,0,-2.4849066497880004
65.0,1,0,11.0,1,0,8.0,0,1,1,17.5,0,2.0794415416798357
37.0,1,0,15.0,0,0,12.25,0,1,1,18.0,0,2.505525936990736
19.0,1,0,11.0,0,0,4.25,1,0,1,15.666666666666666,0,1.4469189829363254
19.0,1,0,7.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
37.0,1,0,15.0,0,0,37.0,1,1,1,20.0,0,3.6109179126442243
18.0,1,0,7.0,1,0,5.166666666666667,0,1,1,15.0,0,1.6422277352570913
47.0,1,0,15.0,0,0,40.0,0,1,1,15.428571428571429,0,3.6888794541139363
26.0,1,0,11.0,0,0,10.0,1,1,1,15.5,0,2.302585092994046
51.0,1,0,7.0,1,0,0.4166666666666667,1,0,1,25.0,0,-0.8754687373538999
46.0,1,0,15.0,0,0,0.6666666666666666,1,0,0,0.0,0,-0.40546510810816444
24.0,1,0,7.0,0,0,10.0,1,1,1,15.5,0,2.302585092994046
41.0,1,0,13.0,0,0,30.166666666666668,0,1,1,18.25,0,3.4067375620377707
22.0,1,0,15.0,0,0,13.0,0,0,1,15.0,0,2.5649493574615367
75.0,1,0,2.0,1,0,10.0,0,0,0,0.0,0,2.302585092994046
62.0,1,0,7.0,1,0,20.0,0,1,1,20.0,0,2.995732273553991
35.0,1,0,7.0,1,0,5.0,0,1,1,15.0,0,1.6094379124341003
37.0,1,0,11.0,0,0,2.4166666666666665,1,1,1,15.5,0,0.8823891801984737
39.0,1,0,13.0,0,0,8.0,1,0,1,20.0,1,2.0794415416798357
31.0,1,0,11.0,0,0,15.0,1,1,1,15.857142857142858,0,2.70805020110221
28.0,1,0,7.0,0,0,12.0,0,1,1,15.5,0,2.4849066497880004
23.0,1,0,13.0,0,0,0.08333333333333333,1,1,1,15.0,0,-2.4849066497880004
35.0,0,0,2.0,0,1,17.0,0,0,1,21.0,0,2.833213344056216
54.0,1,0,15.0,1,0,28.0,0,1,0,0.0,0,3.332204510175204
46.0,1,0,2.0,1,1,35.5,1,0,1,15.0,0,3.56953269648137
23.0,0,0,7.0,0,0,2.0,1,1,1,15.0,0,0.6931471805599453
27.0,1,0,7.0,0,0,15.0,0,1,1,15.0,0,2.70805020110221
26.0,1,0,7.0,1,0,9.0,1,1,1,15.5,0,2.1972245773362196
63.0,1,1,2.0,0,0,40.0,1,1,0,0.0,0,3.6888794541139363
58.0,1,0,15.0,1,1,10.0,0,0,1,15.0,0,2.302585092994046
37.0,1,0,15.0,1,0,25.0,1,1,1,16.333333333333332,0,3.2188758248682006
40.0,1,0,2.0,1,0,24.166666666666668,1,0,1,16.285714285714285,0,3.1849742731925192
42.0,1,0,15.0,1,0,20.0,1,1,1,16.666666666666668,0,2.995732273553991
30.0,1,0,13.0,0,0,4.0,0,1,1,21.0,0,1.3862943611198906
31.0,1,0,13.0,0,0,0.5833333333333334,1,0,1,16.5,0,-0.5389965007326869
64.0,1,0,7.0,0,0,6.0,0,1,1,15.0,0,1.791759469228055
20.0,1,0,7.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
38.0,1,0,2.0,1,0,20.0,1,1,1,20.0,0,2.995732273553991
36.0,0,0,13.0,0,0,26.0,1,1,1,21.0,0,3.258096538021482
48.0,1,0,15.0,1,0,10.0,0,1,1,19.0,0,2.302585092994046
40.0,1,0,15.0,1,0,21.0,0,1,1,15.0,1,3.044522437723423
31.0,1,0,2.0,1,0,19.0,1,0,1,15.0,0,2.9444389791664403
40.0,1,0,11.0,1,0,3.0,1,0,1,17.0,0,1.0986122886681098
40.0,1,0,7.0,0,0,25.25,1,1,1,15.0,0,3.228826155721369
38.0,1,0,7.0,0,0,1.0,0,1,1,15.0,0,0.0
56.0,1,0,11.0,0,0,40.0,0,1,1,19.2,0,3.6888794541139363
22.0,1,0,7.0,0,0,0.75,1,1,1,15.0,0,-0.2876820724517809
46.0,1,0,11.0,1,0,1.0,1,1,1,15.0,0,0.0
25.0,1,0,11.0,0,0,3.0,1,1,1,15.0,0,1.0986122886681098
52.0,1,0,2.0,0,0,48.0,0,1,0,0.0,0,3.871201010907891
60.0,0,0,7.0,0,0,2.0,1,1,1,30.0,0,0.6931471805599453
74.0,1,0,11.0,0,0,0.25,0,0,0,0.0,0,-1.3862943611198906
74.0,1,0,7.0,1,0,20.0,0,1,0,0.0,0,2.995732273553991
47.0,1,0,7.0,0,0,10.0,0,1,1,25.666666666666668,0,2.302585092994046
34.0,1,0,2.0,0,0,25.0,0,1,1,15.0,0,3.2188758248682006
38.0,1,0,13.0,0,0,20.0,1,1,1,20.0,0,2.995732273553991
46.0,1,0,7.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
27.0,1,0,7.0,0,0,1.0,1,0,1,15.0,0,0.0
39.0,1,0,7.0,0,0,15.0,0,1,1,19.0,0,2.70805020110221
56.0,1,0,7.0,0,0,20.0,1,1,1,20.0,0,2.995732273553991
33.0,1,0,15.0,0,0,19.0,1,1,1,15.0,0,2.9444389791664403
64.0,1,0,15.0,1,0,18.0,1,0,1,15.0,0,2.8903717578961645
75.0,1,0,7.0,1,0,35.0,1,1,1,19.0,0,3.5553480614894135
31.0,1,0,7.0,0,0,20.0,0,0,1,15.0,0,2.995732273553991
43.0,1,0,7.0,0,0,16.083333333333332,0,1,1,17.666666666666668,0,2.7777835391168852
47.0,1,0,7.0,0,0,4.0,0,1,1,16.0,0,1.3862943611198906
31.0,0,0,7.0,1,0,0.5833333333333334,1,0,0,0.0,0,-0.5389965007326869
50.0,1,0,15.0,1,0,5.0,0,1,0,0.0,0,1.6094379124341003
75.0,1,0,13.0,0,1,10.0,0,0,1,60.0,0,2.302585092994046
52.0,1,0,13.0,1,1,5.0,1,1,1,23.125,0,1.6094379124341003
26.0,1,0,13.0,0,0,3.0,1,1,1,19.0,0,1.0986122886681098
31.0,1,0,13.0,0,0,14.0,0,1,1,17.0,0,2.6390573296152584
45.0,1,0,11.0,0,0,5.0,1,1,1,15.0,1,1.6094379124341003
29.0,1,0,7.0,0,0,15.0,0,1,1,15.0,0,2.70805020110221
16.0,1,0,7.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
32.0,1,1,15.0,1,0,11.0,1,0,0,0.0,0,2.3978952727983707
75.0,1,0,15.0,1,0,3.0,1,1,1,20.0,0,1.0986122886681098
51.0,1,0,2.0,1,0,0.5833333333333334,0,1,1,15.0,0,-0.5389965007326869
75.0,1,0,15.0,1,0,1.0,0,0,0,0.0,0,0.0
44.0,1,0,2.0,1,1,8.0,1,0,0,0.0,0,2.0794415416798357
35.0,1,0,15.0,0,0,16.0,1,1,1,23.0,0,2.772588722239781
63.0,1,0,7.0,0,0,50.0,1,1,1,21.0,0,3.912023005428146
56.0,1,0,7.0,1,1,2.0,1,1,1,15.0,0,0.6931471805599453
42.0,1,0,2.0,1,1,1.0,1,1,1,28.2,0,0.0
56.0,1,0,7.0,1,0,40.0,1,1,1,15.0,0,3.6888794541139363
45.0,1,0,13.0,0,0,28.0,0,1,1,23.333333333333332,0,3.332204510175204
25.0,0,0,13.0,0,0,1.0,1,1,1,23.0,0,0.0
29.0,1,0,13.0,1,0,2.0,0,0,1,15.0,0,0.6931471805599453
46.0,1,0,13.0,1,0,15.0,1,1,1,21.0,0,2.70805020110221
18.0,0,0,7.0,0,0,5.0,1,1,1,15.75,0,1.6094379124341003
28.0,0,0,2.0,0,0,13.0,1,0,1,15.0,0,2.5649493574615367
27.0,1,0,11.0,1,1,10.0,1,0,1,17.5,0,2.302585092994046
40.0,1,0,15.0,1,0,8.0,1,0,0,0.0,0,2.0794415416798357
49.0,1,0,13.0,1,0,4.0,0,1,1,19.0,0,1.3862943611198906
28.0,1,0,7.0,1,0,1.0,1,1,1,16.666666666666668,0,0.0
28.0,1,0,7.0,0,0,14.0,1,0,1,17.0,0,2.6390573296152584
38.0,1,0,15.0,0,0,0.6666666666666666,1,1,1,17.0,0,-0.40546510810816444
26.0,1,0,13.0,0,1,3.0,0,1,0,0.0,0,1.0986122886681098
20.0,0,0,15.0,0,0,0.25,1,0,1,15.0,0,-1.3862943611198906
73.0,1,0,2.0,1,0,3.0,0,1,0,0.0,0,1.0986122886681098
44.0,1,0,15.0,1,0,27.0,0,1,1,17.0,0,3.295836866004329
34.0,1,0,7.0,1,0,22.0,1,0,1,15.0,0,3.091042453358316
31.0,1,0,7.0,0,0,15.833333333333334,1,0,1,15.666666666666666,0,2.762117422372486
33.0,1,0,15.0,0,0,19.0,0,1,1,15.0,0,2.9444389791664403
67.0,1,0,7.0,0,1,40.0,0,1,1,24.0,0,3.6888794541139363
38.0,1,0,13.0,0,0,1.1666666666666667,0,1,1,18.0,1,0.15415067982725836
65.0,1,0,2.0,0,0,20.0,0,1,0,0.0,0,2.995732273553991
32.0,1,1,13.0,0,0,15.0,1,0,1,16.5,0,2.70805020110221
43.0,1,0,13.0,1,0,0.3333333333333333,0,1,1,15.0,0,-1.0986122886681098
30.0,1,0,7.0,0,0,7.0,0,1,1,15.0,0,1.9459101490553132
35.0,1,0,7.0,0,1,1.0,0,1,1,20.0,0,0.0
38.0,0,0,7.0,0,0,2.0,0,1,1,16.333333333333332,0,0.6931471805599453
24.0,1,0,2.0,0,0,12.0,1,0,1,15.0,0,2.4849066497880004
29.0,1,0,15.0,0,0,4.0,1,1,1,20.0,0,1.3862943611198906
24.0,1,0,13.0,0,0,12.0,1,0,1,15.0,0,2.4849066497880004
19.0,1,0,13.0,0,0,8.0,1,0,1,15.0,0,2.0794415416798357
46.0,1,0,15.0,1,0,6.0,0,1,1,19.0,0,1.791759469228055
62.0,1,0,2.0,1,0,20.0,0,1,0,0.0,0,2.995732273553991
20.0,1,0,7.0,0,0,1.0,1,1,1,16.5,0,0.0
30.0,1,0,7.0,1,0,0.0,0,1,1,15.5,0,0.0
23.0,0,0,7.0,0,0,3.0,1,1,1,17.333333333333332,0,1.0986122886681098
39.0,1,0,13.0,0,0,5.0,1,1,1,22.0,0,1.6094379124341003
37.0,1,0,7.0,1,0,0.08333333333333333,0,1,1,16.5,0,-2.4849066497880004
28.0,1,0,7.0,0,0,5.0,1,0,1,18.0,0,1.6094379124341003
19.0,1,0,13.0,0,0,1.25,1,1,0,0.0,0,0.22314355131420976
42.0,1,0,7.0,1,0,10.0,0,1,1,32.0,0,2.302585092994046
63.0,1,0,7.0,1,1,35.0,1,0,1,30.0,0,3.5553480614894135
49.0,1,0,7.0,0,0,25.0,1,1,1,18.0,0,3.2188758248682006
63.0,1,0,7.0,1,0,1.0,1,1,1,25.0,0,0.0
41.0,1,0,2.0,0,0,31.0,1,1,1,15.0,0,3.4339872044851463
31.0,1,0,2.0,1,0,18.0,1,1,1,15.5,0,2.8903717578961645
30.0,1,0,7.0,0,0,23.0,0,0,1,16.0,0,3.1354942159291497
23.0,1,0,7.0,0,0,11.0,1,0,1,15.0,0,2.3978952727983707
36.0,0,0,7.0,1,1,0.25,1,1,1,22.0,0,-1.3862943611198906
52.0,1,0,13.0,1,0,15.0,0,0,1,17.25,1,2.70805020110221
20.0,0,0,13.0,1,0,0.5,1,0,0,0.0,0,-0.6931471805599453
41.0,1,0,11.0,0,0,2.1666666666666665,1,1,1,17.5,0,0.7731898882334817
24.0,1,0,7.0,0,0,7.083333333333333,0,1,1,15.4,0,1.957744606702316
31.0,1,0,11.0,0,0,0.8333333333333334,1,1,1,15.0,0,-0.1823215567939546
22.0,1,0,7.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
44.0,1,0,7.0,0,0,22.666666666666668,0,1,1,15.5,0,3.120895416507997
24.0,1,0,11.0,0,0,12.0,1,0,1,15.875,0,2.4849066497880004
28.0,0,0,15.0,1,0,1.1666666666666667,1,1,1,19.0,0,0.15415067982725836
37.0,1,0,11.0,0,0,21.0,0,1,1,19.0,0,3.044522437723423
51.0,1,0,15.0,0,0,43.0,1,1,1,20.0,0,3.7612001156935624
66.0,1,0,2.0,0,1,50.0,0,1,1,15.0,0,3.912023005428146
60.0,1,0,11.0,1,0,25.0,1,0,1,15.0,0,3.2188758248682006
66.0,1,0,2.0,0,0,30.0,0,1,1,15.0,0,3.4011973816621555
25.0,1,0,7.0,0,0,1.0,1,0,1,19.0,1,0.0
47.0,1,0,7.0,1,0,10.0,0,1,1,15.0,0,2.302585092994046
36.0,1,0,7.0,1,0,0.3333333333333333,1,1,1,16.333333333333332,0,-1.0986122886681098
49.0,1,0,7.0,0,1,21.333333333333332,0,1,1,20.0,0,3.060270794691562
22.0,1,0,11.0,0,0,0.3333333333333333,1,1,1,15.5,0,-1.0986122886681098
60.0,1,0,7.0,1,0,40.25,0,1,1,15.0,0,3.6951100038645723
63.0,1,0,7.0,0,0,18.333333333333332,0,1,1,33.0,0,2.908720896564361
62.0,1,0,2.0,0,0,11.0,0,1,1,27.0,0,2.3978952727983707
44.0,1,0,7.0,0,0,2.0,1,0,1,15.0,0,0.6931471805599453
45.0,0,1,13.0,0,0,2.0,0,1,1,15.0,0,0.6931471805599453
21.0,1,0,7.0,0,0,3.1666666666666665,0,1,1,15.0,0,1.1526795099383853
25.0,1,0,11.0,0,0,0.75,1,0,1,23.0,0,-0.2876820724517809
26.0,0,0,13.0,0,0,6.0,1,1,1,18.0,0,1.791759469228055
23.0,1,1,2.0,0,1,5.0,1,1,1,17.0,0,1.6094379124341003
28.0,1,0,7.0,0,0,10.0,1,1,1,18.0,0,2.302585092994046
61.0,1,0,11.0,1,0,40.0,1,0,1,16.666666666666668,0,3.6888794541139363
22.0,1,0,13.0,0,0,3.0,1,1,1,17.857142857142858,0,1.0986122886681098
40.0,1,0,11.0,0,0,9.0,1,1,1,30.0,0,2.1972245773362196
66.0,1,0,7.0,1,1,45.0,0,1,1,18.333333333333332,0,3.8066624897703196
51.0,1,0,15.0,1,0,6.0,0,1,0,0.0,0,1.791759469228055
21.0,1,0,7.0,1,0,12.0,0,1,1,15.0,0,2.4849066497880004
28.0,1,0,7.0,0,0,3.1666666666666665,1,0,1,16.5,0,1.1526795099383853
31.0,1,0,7.0,1,0,5.0,1,1,1,17.0,0,1.6094379124341003
56.0,1,0,13.0,0,0,4.0,0,1,1,17.666666666666668,0,1.3862943611198906
75.0,1,0,7.0,0,1,3.5833333333333335,0,0,1,15.0,0,1.2762934659055623
41.0,1,0,7.0,0,0,6.0,0,1,1,22.5,0,1.791759469228055
35.0,1,0,15.0,0,0,1.5,0,1,1,20.0,0,0.4054651081081644
56.0,1,0,15.0,1,0,20.0,0,0,1,15.0,0,2.995732273553991
55.0,0,0,7.0,0,0,35.0,0,1,1,18.0,0,3.5553480614894135
64.0,1,0,2.0,1,1,10.0,1,1,1,56.0,0,2.302585092994046
40.0,1,0,7.0,0,0,20.0,1,1,1,15.0,0,2.995732273553991
24.0,1,1,7.0,1,0,1.5,1,0,1,15.0,0,0.4054651081081644
50.0,1,0,7.0,1,1,34.0,1,0,1,24.25,0,3.5263605246161616
36.0,0,0,7.0,1,0,7.166666666666667,0,1,1,15.0,0,1.9694406464655074
45.0,1,0,13.0,1,1,7.0,0,1,1,32.666666666666664,0,1.9459101490553132
25.0,1,0,7.0,0,0,2.0,0,1,1,17.0,0,0.6931471805599453
63.0,1,0,15.0,0,0,25.0,1,1,1,15.0,0,3.2188758248682006
75.0,1,0,7.0,0,0,15.0,0,1,1,35.0,0,2.70805020110221
23.0,1,0,2.0,0,0,15.0,1,0,1,15.333333333333334,0,2.70805020110221
59.0,1,0,2.0,0,0,40.0,0,1,0,0.0,0,3.6888794541139363
39.0,1,0,2.0,0,0,10.0,1,1,1,20.0,0,2.302585092994046
24.0,1,0,7.0,1,0,4.416666666666667,0,1,1,15.0,0,1.4853852637641216
37.0,1,0,7.0,0,0,16.0,0,0,1,16.0,0,2.772588722239781
46.0,1,0,11.0,0,0,2.0,1,0,1,18.333333333333332,0,0.6931471805599453
75.0,1,0,2.0,1,0,20.0,1,1,0,0.0,0,2.995732273553991
24.0,0,0,2.0,0,0,10.166666666666666,0,1,1,18.0,0,2.3191143949452564
18.0,1,0,7.0,0,0,5.0,1,0,1,15.0,0,1.6094379124341003
41.0,1,0,2.0,1,1,35.166666666666664,0,1,1,15.0,0,3.5600986642480112
44.0,1,0,2.0,0,0,10.0,1,0,1,18.25,0,2.302585092994046
22.0,1,0,11.0,1,0,3.0,1,0,1,15.0,0,1.0986122886681098
27.0,1,0,2.0,0,0,15.0,1,0,1,15.0,0,2.70805020110221
31.0,1,1,13.0,1,0,4.0,1,1,1,20.0,0,1.3862943611198906
45.0,0,0,7.0,1,0,15.0,1,1,0,0.0,0,2.70805020110221
25.0,1,0,7.0,0,0,0.5,1,0,1,17.5,0,-0.6931471805599453
31.0,1,0,7.0,0,0,7.0,0,0,1,16.333333333333332,0,1.9459101490553132
62.0,1,0,2.0,0,0,15.25,0,1,1,20.0,0,2.7245795030534206
25.0,1,0,7.0,1,0,7.0,1,1,1,15.0,0,1.9459101490553132
18.0,1,0,2.0,0,0,1.0,0,1,1,16.0,0,0.0
27.0,1,0,13.0,0,0,12.0,0,0,1,15.0,0,2.4849066497880004
38.0,1,0,7.0,1,0,16.0,1,1,1,15.0,0,2.772588722239781
31.0,1,0,11.0,1,0,12.0,1,0,1,17.0,0,2.4849066497880004
44.0,1,0,2.0,1,0,0.08333333333333333,1,1,1,25.0,0,-2.4849066497880004
26.0,1,0,11.0,0,1,8.0,1,0,1,15.5,0,2.0794415416798357
24.0,1,0,11.0,0,0,11.0,0,1,1,15.0,0,2.3978952727983707
40.0,1,0,13.0,0,0,11.0,1,0,1,22.2,0,2.3978952727983707
32.0,1,0,11.0,0,0,3.0833333333333335,0,1,1,16.333333333333332,0,1.1260112628562242
35.0,1,0,13.0,0,0,7.0,1,0,1,22.0,0,1.9459101490553132
51.0,1,0,2.0,0,0,3.9166666666666665,1,0,1,35.6,0,1.3652409519220583
23.0,0,0,7.0,0,0,6.0,1,0,1,16.666666666666668,0,1.791759469228055
39.0,0,0,11.0,0,0,10.0,1,0,1,24.333333333333332,0,2.302585092994046
65.0,1,0,7.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
32.0,1,0,11.0,0,0,15.0,0,1,1,20.0,0,2.70805020110221
24.0,1,0,2.0,0,0,12.0,1,1,1,15.0,0,2.4849066497880004
31.0,1,0,7.0,0,0,4.166666666666667,0,1,1,17.5,0,1.4271163556401458
40.0,1,0,13.0,1,1,2.0,0,1,1,17.5,0,0.6931471805599453
25.0,1,0,11.0,0,0,8.0,1,0,1,15.666666666666666,0,2.0794415416798357
27.0,1,0,13.0,0,0,4.0,1,0,1,17.0,0,1.3862943611198906
49.0,1,0,7.0,0,0,40.0,0,1,1,15.0,0,3.6888794541139363
30.0,1,0,2.0,0,0,17.25,0,1,1,15.0,0,2.847812143477369
65.0,1,0,7.0,1,1,4.5,1,1,1,15.0,0,1.5040773967762742
17.0,0,0,7.0,0,0,5.083333333333333,1,1,1,15.0,0,1.6259672143853108
34.0,1,0,11.0,0,0,2.5,1,1,1,21.857142857142858,0,0.9162907318741551
35.0,1,0,7.0,0,0,14.166666666666666,0,1,1,15.5,0,2.6508917872622613
30.0,1,0,11.0,0,0,14.25,1,0,1,16.666666666666668,0,2.6567569067146595
27.0,1,0,7.0,0,0,15.0,0,1,1,16.0,0,2.70805020110221
25.0,1,0,7.0,0,0,4.0,1,0,1,18.571428571428573,0,1.3862943611198906
33.0,0,0,11.0,1,1,1.3333333333333333,1,1,1,22.8,0,0.28768207245178085
26.0,0,0,7.0,0,0,10.333333333333334,1,0,1,15.0,0,2.3353749158170367
21.0,1,0,7.0,1,0,1.4166666666666667,1,0,1,16.6,0,0.3483066942682158
31.0,1,1,13.0,0,0,17.0,1,1,1,15.0,0,2.833213344056216
75.0,1,0,15.0,0,1,20.0,1,0,1,15.0,0,2.995732273553991
45.0,1,0,7.0,0,0,15.0,0,1,1,16.0,0,2.70805020110221
42.0,1,0,7.0,0,0,2.0,0,1,1,22.0,0,0.6931471805599453
75.0,1,0,15.0,1,0,40.0,0,0,1,15.0,0,3.6888794541139363
28.0,1,0,7.0,0,0,16.0,1,1,1,17.5,0,2.772588722239781
42.0,1,0,7.0,1,0,27.0,1,1,1,21.0,0,3.295836866004329
44.0,1,0,7.0,0,0,20.0,1,0,0,0.0,0,2.995732273553991
38.0,1,0,7.0,0,0,17.0,0,1,1,17.0,0,2.833213344056216
43.0,1,0,11.0,0,0,20.0,0,1,1,20.0,0,2.995732273553991
29.0,1,0,11.0,0,0,3.0833333333333335,0,1,1,15.333333333333334,0,1.1260112628562242
26.0,1,0,2.0,0,0,1.5,1,0,1,18.0,0,0.4054651081081644
36.0,1,0,15.0,0,0,6.0,0,0,1,19.0,0,1.791759469228055
27.0,1,0,2.0,0,0,10.0,1,0,1,15.0,0,2.302585092994046
15.0,1,0,2.0,1,0,9.0,0,0,1,15.0,0,2.1972245773362196
36.0,1,1,7.0,0,0,8.0,1,0,0,0.0,0,2.0794415416798357
61.0,1,0,13.0,1,0,35.0,1,1,1,23.333333333333332,0,3.5553480614894135
48.0,1,0,7.0,1,0,23.083333333333332,0,1,1,17.0,0,3.139110856399338
23.0,1,0,13.0,1,0,8.0,1,0,1,18.666666666666668,0,2.0794415416798357
40.0,1,0,13.0,0,0,20.0,0,1,1,18.25,0,2.995732273553991
62.0,1,0,7.0,0,0,32.083333333333336,0,1,1,16.0,0,3.468336684499784
28.0,1,0,11.0,0,0,3.0,1,0,1,15.0,0,1.0986122886681098
53.0,1,0,13.0,1,1,35.0,1,0,1,18.0,0,3.5553480614894135
38.0,1,0,7.0,0,0,15.75,0,1,1,15.0,0,2.7568403652716422
75.0,1,1,2.0,1,0,10.0,0,1,0,0.0,0,2.302585092994046
48.0,1,0,13.0,1,0,25.0,1,1,1,25.333333333333332,0,3.2188758248682006
66.0,1,0,7.0,0,0,25.0,0,1,0,0.0,0,3.2188758248682006
17.0,1,0,2.0,1,0,0.16666666666666666,0,0,1,15.0,0,-1.791759469228055
29.0,1,0,15.0,0,0,3.0,1,0,1,17.0,0,1.0986122886681098
24.0,1,0,13.0,0,0,1.75,0,1,1,16.333333333333332,1,0.5596157879354227
60.0,1,0,7.0,1,0,18.0,1,1,1,18.0,0,2.8903717578961645
20.0,1,0,2.0,0,0,2.0,1,1,1,17.5,0,0.6931471805599453
24.0,1,0,2.0,1,1,15.0,1,0,0,0.0,0,2.70805020110221
22.0,1,0,7.0,0,1,9.833333333333334,1,0,1,15.0,0,2.2857779746776643
39.0,1,0,13.0,1,0,9.0,1,0,1,34.0,0,2.1972245773362196
33.0,0,1,2.0,1,1,0.16666666666666666,0,1,1,15.0,0,-1.791759469228055
43.0,1,0,11.0,0,0,10.166666666666666,0,1,1,16.0,0,2.3191143949452564
25.0,1,0,13.0,0,0,11.0,0,1,1,15.0,0,2.3978952727983707
35.0,1,0,11.0,0,0,0.08333333333333333,1,1,1,22.666666666666668,0,-2.4849066497880004
15.0,1,1,2.0,0,0,0.16666666666666666,1,0,0,0.0,0,-1.791759469228055
33.0,1,0,15.0,0,0,4.0,0,1,1,15.333333333333334,0,1.3862943611198906
45.0,1,0,13.0,0,0,0.16666666666666666,1,1,1,18.0,0,-1.791759469228055
28.0,0,0,15.0,0,0,8.0,0,1,1,15.0,0,2.0794415416798357
34.0,0,0,7.0,0,0,1.0,0,1,1,15.666666666666666,0,0.0
48.0,0,0,13.0,0,0,3.0,1,0,1,40.0,0,1.0986122886681098
20.0,1,0,11.0,0,0,5.0,1,1,1,16.0,0,1.6094379124341003
44.0,0,0,13.0,0,1,2.0,1,1,1,19.0,0,0.6931471805599453
46.0,1,0,2.0,1,1,24.0,1,1,1,24.0,0,3.1780538303479458
38.0,1,0,7.0,0,0,7.0,1,0,1,16.0,0,1.9459101490553132
47.0,1,0,13.0,0,0,2.0,0,1,1,15.0,0,0.6931471805599453
43.0,1,0,11.0,0,0,16.0,1,1,1,15.0,0,2.772588722239781
30.0,1,0,15.0,0,0,7.0,0,0,1,19.0,0,1.9459101490553132
29.0,1,0,7.0,1,0,15.0,1,0,1,15.0,0,2.70805020110221
27.0,1,0,7.0,1,0,15.0,1,0,1,16.25,0,2.70805020110221
36.0,0,0,2.0,0,0,7.0,1,0,1,16.666666666666668,0,1.9459101490553132
39.0,0,0,7.0,0,0,10.0,0,1,1,20.0,0,2.302585092994046
49.0,0,0,2.0,0,0,2.0,1,1,1,23.0,0,0.6931471805599453
65.0,1,0,13.0,0,0,4.0,1,0,0,0.0,0,1.3862943611198906
25.0,1,0,11.0,0,0,17.0,0,1,1,15.0,0,2.833213344056216
51.0,1,0,13.0,0,0,28.5,1,0,0,0.0,0,3.349904087274605
30.0,0,0,7.0,0,0,18.0,1,1,1,15.0,0,2.8903717578961645
37.0,1,0,11.0,0,1,28.0,0,1,1,15.0,0,3.332204510175204
42.0,1,0,7.0,1,0,4.25,0,1,1,15.4,1,1.4469189829363254
29.0,1,0,11.0,0,0,4.0,0,1,1,15.0,0,1.3862943611198906
